id,title,url,image,sale_price,original_price,brand,sizes,detail_images,description
-8675618709075822326,Dép Adidas Chính hãng - Adilette Shower - Màu Đen | JapanSport GZ3772,https://giaynhatchinhhang.vn/adidas-adilette-shower-gz3772,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/a068a1a8-ed4e-4ba2-b69b-be6d8986da29.jpg?v=1744518459960,530.000₫,900.000₫,adidas,"['37', '39', '40.5', '42', '43', '44.5', '46']",https://bizweb.dktcdn.net/100/347/092/products/a068a1a8-ed4e-4ba2-b69b-be6d8986da29.jpg?v=1744518459960;https://bizweb.dktcdn.net/100/347/092/products/c57dfcd4-87dc-4eea-a580-759e6401f63d.jpg?v=1744518460587;https://bizweb.dktcdn.net/100/347/092/products/e89e7a6b-29ca-41bd-bb79-9c01b4e4fdf5.jpg?v=1744518480870;https://bizweb.dktcdn.net/100/347/092/products/76997b4d-97c0-48fd-8f69-7d93c3ad7b38.jpg?v=1744518484150;https://bizweb.dktcdn.net/100/347/092/products/1ab62016-12ff-4cf7-aeea-ef274f0035aa.jpg?v=1744518484150;https://bizweb.dktcdn.net/100/347/092/products/9ddb8735-7c89-40ad-8778-095c2f65fac8.jpg?v=1744518484150;https://bizweb.dktcdn.net/100/347/092/products/62f28c4b-9bc7-4d37-bc68-dbb18f1afda1.jpg?v=1744518484150;https://bizweb.dktcdn.net/100/347/092/products/c110661b-3658-40f1-8e21-2cd323ba55b0.jpg?v=1744518484150;https://bizweb.dktcdn.net/100/347/092/products/667e292a-add5-48ba-aef2-e481dad0b710.jpg?v=1744518484150,"Đôi dép đi bơi đa năng thoải mái.;Từ hồ bơi đến phòng tắm cho tới sofa, đôi dép này phù hợp cho nhịp sống làm hết sức và nghỉ ngơi hết mình. Thiết kế slip-on ôm vừa khít giúp bạn dễ dàng tháo và xỏ dép khi cần. Lớp đệm siêu nhẹ cho đôi chân thoải mái suốt cả ngày. Logo adidas và thiết kế 3 Sọc hoàn thiện phong cách adilette đặc trưng.;Thông tin chi tiết;Dáng regular fit;Kiểu dáng slip-on;Thân dép bằng chất liệu tổng hợp;Lớp lót bằng vải dệt;Lòng dép ôm chân;Đế giữa Cloudfoam;Đế ngoài bằng chất liệu tổng hợp;Màu sản phẩm: Đen lõi;Mã sản phẩm: GZ3772"
1107837996645606510,Giày Adidas Nữ Chính Hãng - Ultraboost 1.0 - Màu Hồng | JapanSport ID9680,https://giaynhatchinhhang.vn/adidas-ultraboost-1-0-id9680,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/c7a2e39c-2062-46e1-9259-0b3b6c4ff700.jpg?v=1744255254950,1.580.000₫,,Adidas,"['39', '40']",https://bizweb.dktcdn.net/100/347/092/products/c7a2e39c-2062-46e1-9259-0b3b6c4ff700.jpg?v=1744255254950;https://bizweb.dktcdn.net/100/347/092/products/21462053-a7f5-471f-af3e-3f1d6edcdfe3.jpg?v=1744255254950;https://bizweb.dktcdn.net/100/347/092/products/b7c34bc2-bfa2-49ba-b953-52e08784629c.jpg?v=1744255254950;https://bizweb.dktcdn.net/100/347/092/products/bb95c3ee-b996-4130-bd84-f38787d5dddc.jpg?v=1744255254950;https://bizweb.dktcdn.net/100/347/092/products/bd229568-b946-408d-8c6f-1d22cd441fcc.jpg?v=1744255254950;https://bizweb.dktcdn.net/100/347/092/products/bdd34bdb-9751-4133-bdee-192a43670ea6.jpg?v=1744255254950;https://bizweb.dktcdn.net/100/347/092/products/de4d58ed-0eb9-44d7-8543-1a69fd29be07.jpg?v=1744255245397;https://bizweb.dktcdn.net/100/347/092/products/e048115f-cfed-4d18-a0e6-d519569fe555.jpg?v=1744255246017;https://bizweb.dktcdn.net/100/347/092/products/3c04781f-9502-40e5-86e6-71412417f220.jpg?v=1744255246667,"Giày Ultraboost cho sự thoải mái hàng ngày.Chào mừng chuyến đi năng lượng cao mới của bạn. Từ việc đi làm hàng ngày đến những cuộc phiêu lưu cuối tuần, giày adidas Ultraboost 1.0 tăng cường sức mạnh cho các bước chân của bạn với đệm BOOST tràn đầy năng lượng vô tận. Thân giày adidas PRIMEKNIT bao quanh bàn chân của bạn để tăng cường chuyển động, trong khi Hệ thống Torsion cung cấp sự ổn định giữa bàn chân với mỗi sải chân.;THÔNG TIN SẢN PHẨM;Vừa vặn;Khóa ren;Phần trên bằng vải dệt PRIMEKNIT của adidas;Đế giữa BOOST;Hệ thống Torsion;Đế ngoài bằng cao su;Màu sắc: Wonder Orchid / Bliss Lilac / Acid Orange;Mã sản phẩm: ID9680"
-5710602821220311579,Giày Adidas Nam Chính Hãng - Ultraboost 5 - Màu Trắng | JapanSport ID8813,https://giaynhatchinhhang.vn/adidas-ultraboost-5-id8813,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/d955bd4e-445c-4600-8bf6-39de7665a1b7.jpg?v=1744254580697,2.650.000₫,,Adidas,"['39', '40.5', '41']",https://bizweb.dktcdn.net/100/347/092/products/d955bd4e-445c-4600-8bf6-39de7665a1b7.jpg?v=1744254580697;https://bizweb.dktcdn.net/100/347/092/products/ed847621-5ebe-4ef2-8b92-e61eada385af.jpg?v=1744254585090;https://bizweb.dktcdn.net/100/347/092/products/e67b66e6-43ed-46b4-96d3-a573c4307e35.jpg?v=1744254586777;https://bizweb.dktcdn.net/100/347/092/products/3b2a7627-3143-4307-8195-8519dd77f01b.jpg?v=1744254586777;https://bizweb.dktcdn.net/100/347/092/products/3b9a83eb-bf98-419c-9337-9417fd03cb2f.jpg?v=1744254602873;https://bizweb.dktcdn.net/100/347/092/products/00e58a57-e61f-4f04-a07d-724b685ac4bc.jpg?v=1744254602873;https://bizweb.dktcdn.net/100/347/092/products/aa68fb67-368a-4d56-8c55-9da26455f0c6.jpg?v=1744254598797;https://bizweb.dktcdn.net/100/347/092/products/7ab1da8c-bb5c-47f7-8204-6c1d1f1c3bff.jpg?v=1744254598797;https://bizweb.dktcdn.net/100/347/092/products/8c4e3f2e-f598-4737-a522-75b201c45462.jpg?v=1744254598797,"Giày chạy bộ BOOST được làm một phần từ vật liệu tái chế.;Được cải tiến để có nhiều đệm hơn, thoải mái hơn và nhẹ hơn cho một lần chạy không giống bất kỳ đôi giày nào khác, Ultraboost 5 ở đây để khai thác năng lượng chạy của bạn. Đế giữa của đôi giày này được làm bằng Light BOOST V2, hệ thống đệm hoàn trả năng lượng cao nhất của chúng tôi. Ultraboost 5 cũng có phần hỗ trợ gót chân bên ngoài được đúc khuôn để cung cấp khả năng hỗ trợ tối ưu khi cần thiết. Phần trên PRIMEKNIT tạo nên sự vừa vặn tối ưu trong khi Hệ thống Torsion của chúng tôi cung cấp hướng dẫn ở cấp độ tiếp theo trong suốt quá trình đi lại của bạn. Và cuối cùng, độ bám đẳng cấp thế giới của đế ngoài Continental™ mang lại lực kéo và chuyển tiếp hoàn hảo. Sản phẩm này có ít nhất 20% vật liệu tái chế. Bằng cách tái sử dụng các vật liệu đã được tạo ra, chúng tôi giúp giảm chất thải và sự phụ thuộc của chúng tôi vào các nguồn tài nguyên hữu hạn và giảm dấu chân của các sản phẩm chúng tôi sản xuất.;Chi tiết;Vừa vặn thông thường;Đóng ren;Phần trên bằng vải;Lớp lót dệt;Hệ thống xoắn;Ánh sáng BOOST V2;Trọng lượng: 292 g (kích thước UK 8.5);Độ cao của đế giữa: 10 mm (gót chân 39 mm / bàn chân trước 29 mm);Đế ngoài cao su Continental™;Chứa ít nhất 20% nội dung tái chế;Màu sắc: Trắng mây / Trắng mây / Trắng pha lê;Mã sản phẩm: ID8813"
5557727232189878249,Giày Adidas Nam Nữ Chính Hãng - ULTRABOOST 1.0 ADICOLOR - Màu đen | JapanSport - ID0153,https://giaynhatchinhhang.vn/didas-ultraboost-1-0-adicolor-id0153-38,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/giay-adidas-ultraboost-1-0-adicolor-id0153-05-1740498233703.jpg?v=1744191242727,1.950.000₫,4.500.000₫,Adidas,"['36', '36.5', '37', '38']",https://bizweb.dktcdn.net/100/347/092/products/giay-adidas-ultraboost-1-0-adicolor-id0153-05-1740498233703.jpg?v=1744191242727;https://bizweb.dktcdn.net/100/347/092/products/giay-adidas-ultraboost-1-0-adicolor-id0153-01-1740498228916.jpg?v=1744191242727;https://bizweb.dktcdn.net/100/347/092/products/giay-adidas-ultraboost-1-0-adicolor-id0153-02-1740498230219.jpg?v=1744191242727;https://bizweb.dktcdn.net/100/347/092/products/giay-adidas-ultraboost-1-0-adicolor-id0153-03-1740498231018.jpg?v=1744191242727;https://bizweb.dktcdn.net/100/347/092/products/giay-adidas-ultraboost-1-0-adicolor-id0153-04-1740498232079.jpg?v=1744191242727;https://bizweb.dktcdn.net/100/347/092/products/giay-adidas-ultraboost-1-0-adicolor-id0153-07-1740498235138.jpg?v=1744191233073;https://bizweb.dktcdn.net/100/347/092/products/giay-adidas-ultraboost-1-0-adicolor-id0153-08-1740498235879.jpg?v=1744191233743;https://bizweb.dktcdn.net/100/347/092/products/giay-adidas-ultraboost-1-0-adicolor-id0153-09-1740498236855.jpg?v=1744191234227;https://bizweb.dktcdn.net/100/347/092/products/giay-adidas-ultraboost-1-0-adicolor-id0153-010-1740498237851.jpg?v=1744191235057,"Đôi giày sneaker hoàn trả năng lượng có sử dụng sợi Parley Ocean Plastic.;Khi đi dạo trong công viên cũng như chạy bộ cuối tuần cùng bạn bè, đôi giày adidas Ultraboost 1.0 này sẽ giúp bạn luôn thoải mái. Thân giày adidas PRIMEKNIT ôm chân nhẹ nhàng, cùng đệm BOOST ở đế giữa nâng niu từ bước chân đầu tiên cho tới tận cây số cuối cùng. Đế ngoài Stretchweb linh hoạt tự nhiên cho sải bước tràn đầy năng lượng, cùng chất liệu cao su Continental™ Rubber tạo độ bám cần thiết để bạn luôn vững bước. Thân giày làm từ loại sợi hiệu năng cao có chứa tối thiểu 50% chất liệu Parley Ocean Plastic — rác thải nhựa tái chế thu gom từ các vùng đảo xa, bãi biển, khu dân cư ven biển và đường bờ biển, nhằm ngăn chặn ô nhiễm đại dương. 50% thành phần còn lại của sợi là polyester tái chế.;THÔNG TIN SẢN PHẨM"
-9220355099662513551,Giày Adidas Nam Chính Hãng - Ultraboost 1.0 - Màu Trắng | JapanSport JH6584,https://giaynhatchinhhang.vn/adidas-ultraboost-1-0-jh6584,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/00cb03a3-5209-42ab-9e05-d31294a82dc7.jpg?v=1743914088047,2.650.000₫,5.300.000₫,Adidas,"['41', '42']",https://bizweb.dktcdn.net/100/347/092/products/00cb03a3-5209-42ab-9e05-d31294a82dc7.jpg?v=1743914088047;https://bizweb.dktcdn.net/100/347/092/products/30b3bc2c-1a0a-41aa-acad-72a15b3e9fb9.jpg?v=1743914091320;https://bizweb.dktcdn.net/100/347/092/products/a6565ada-9808-42c7-9f67-08471a839b65.jpg?v=1743914091320;https://bizweb.dktcdn.net/100/347/092/products/a2150525-c2e4-4057-ba3f-7a39b6aee961.jpg?v=1743914091320;https://bizweb.dktcdn.net/100/347/092/products/a7230555-6eab-4a52-a06b-a7fd43944f51.jpg?v=1743914091320;https://bizweb.dktcdn.net/100/347/092/products/deabd8bf-6385-452c-8a0f-5e851151e68f.jpg?v=1743914091320;https://bizweb.dktcdn.net/100/347/092/products/fe6970c4-ef26-4cb8-96e0-d8b54354184d.jpg?v=1743914091320;https://bizweb.dktcdn.net/100/347/092/products/573e36ea-8aa6-4846-8228-188bf0da3345.jpg?v=1743914078463;https://bizweb.dktcdn.net/100/347/092/products/246225cc-cab9-40f9-bb50-6197cce3d590.jpg?v=1743914079500,"Giày thể thao phục hồi năng lượng được thiết kế vừa vặn, hỗ trợ tốt.;Từ đi bộ trong công viên đến chạy bộ cuối tuần với bạn bè, đôi giày adidas Ultraboost 1.0 này được thiết kế để giúp bạn luôn thoải mái. Phần trên adidas PRIMEKNIT ôm nhẹ bàn chân của bạn trong khi đế giữa BOOST đệm từ bước đầu tiên đến dặm cuối cùng. Đế ngoài Stretchweb uốn cong tự nhiên cho một chuyến đi tràn đầy năng lượng và Cao su Continental™ cung cấp cho bạn lực kéo bạn cần để giữ sự năng động trong từng bước chân.;Chi tiết;Đóng renThân giày bằng vải adidas PRIMEKNITĐế giày đúc FitcounterĐế giữa BOOSTĐế ngoài Stretchweb với cao su Continental™Màu sắc: Trắng mây / Màu nhà cung cấp / Đen lõiMã sản phẩm: JH6584"
1356350857802009062,Giày Adidas nữ Chính Hãng - Ultraboost 1.0 - Màu Đen | JapanSport ID9637,https://giaynhatchinhhang.vn/adidas-ultraboost-1-0-id9637,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/f043c4fe-ffe1-4a19-b129-ad98857473df.jpg?v=1743570718377,2.380.000₫,5.500.000₫,Adidas,"['39', '40']",https://bizweb.dktcdn.net/100/347/092/products/f043c4fe-ffe1-4a19-b129-ad98857473df.jpg?v=1743570718377;https://bizweb.dktcdn.net/100/347/092/products/d8a87211-75bb-48c3-a405-5b2a780a908a.jpg?v=1743570718377;https://bizweb.dktcdn.net/100/347/092/products/ed5c907b-c291-48a0-94db-28be3975944b.jpg?v=1743570718377;https://bizweb.dktcdn.net/100/347/092/products/f2dc9177-bb82-48d1-b814-ecc50c7fa0bb.jpg?v=1743570718377;https://bizweb.dktcdn.net/100/347/092/products/3af19f23-a220-485d-aea6-2759c08bbe0d.jpg?v=1743570709163;https://bizweb.dktcdn.net/100/347/092/products/7e9929ba-6ed9-43b4-b544-84610378688a.jpg?v=1743570709670;https://bizweb.dktcdn.net/100/347/092/products/20c1904f-67d5-4885-9ac7-eed393c1514f.jpg?v=1743570710500;https://bizweb.dktcdn.net/100/347/092/products/7050cf40-00ba-4d0e-a2d6-9b3ddffd337c.jpg?v=1743570710963;https://bizweb.dktcdn.net/100/347/092/products/9660ee2c-d82d-46d6-a5a4-a4b1b0c7f2e1.jpg?v=1743570711453;https://bizweb.dktcdn.net/100/347/092/products/81037bb2-744a-4d10-8b41-0a1b81c24cb4.jpg?v=1743570712213,"Giày Adidas Nam Chính Hãng - Ultraboost 1.0 - Màu Đen | ID9637;THÔNG TIN SẢN PHẨM;Giày thể thao siêu thoải mái được làm một phần bằng vật liệu tái chế.Kiểu dáng mạnh mẽ. Mức độ thoải mái vô song. Những đôi giày Ultraboost này đáp ứng mọi nhu cầu. Thân giày adidas PRIMEKNIT mang đến sự vừa vặn, mềm mại và cấu trúc buộc dây cho phép bạn điều chỉnh. Hệ thống Torsion cung cấp sự ổn định qua vòm chân trong khi đệm adidas BOOST trả lại năng lượng cho mọi chuyển động của bạn.;Được làm bằng một loạt vật liệu tái chế, thân giày này có ít nhất 50% thành phần tái chế. Sản phẩm này chỉ là một trong những giải pháp của chúng tôi giúp chấm dứt rác thải nhựa.;Regular fit;Lace closure;adidas PRIMEKNIT textile upper;BOOST midsole;Torsion System;Rubber outsole;Upper contains a minimum of 50% recycled content;Product colour: Core Black / Core Black / Lucid Lemon;Product code: ID9637"
2375872830384494721,Giày Adidas Nam Chính Hãng - Ultraboost 1.0 - Màu Đen | JapanSport JH6583,https://giaynhatchinhhang.vn/adidas-ultraboost-1-0-jh6583,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/17218920023365770.jpg?v=1743214705700,2.750.000₫,4.500.000₫,Adidas,"['40', '40.5', '41', '42']",https://bizweb.dktcdn.net/100/347/092/products/17218920023365770.jpg?v=1743214705700;https://bizweb.dktcdn.net/100/347/092/products/17218920021788279.jpg?v=1743214708180;https://bizweb.dktcdn.net/100/347/092/products/1721892002407560.jpg?v=1743214708180;https://bizweb.dktcdn.net/100/347/092/products/1721892002808762.jpg?v=1743214709093;https://bizweb.dktcdn.net/100/347/092/products/1721892002487534.jpg?v=1743214713917;https://bizweb.dktcdn.net/100/347/092/products/17218920032686924.jpg?v=1743214713917;https://bizweb.dktcdn.net/100/347/092/products/17218920020477451.jpg?v=1743214713917,"Giày thể thao phục hồi năng lượng được thiết kế vừa vặn, hỗ trợ tốt.;Từ đi bộ trong công viên đến chạy bộ cuối tuần với bạn bè, đôi giày adidas Ultraboost 1.0 này được thiết kế để giúp bạn luôn thoải mái. Phần trên adidas PRIMEKNIT ôm nhẹ bàn chân của bạn trong khi đế giữa BOOST đệm từ bước đầu tiên đến dặm cuối cùng. Đế ngoài Stretchweb uốn cong tự nhiên cho một chuyến đi tràn đầy năng lượng và Cao su Continental™ cung cấp cho bạn lực kéo bạn cần để giữ sự năng động trong từng bước chân.;Chi tiết;Đóng ren;Thân giày bằng vải adidas PRIMEKNIT;Đế giày đúc Fitcounter;Đế giữa BOOST;Đế ngoài Stretchweb với cao su Continental™;Màu sắc: Đen lõi / Màu nhà cung cấp / Xám năm;Mã sản phẩm: JH6583"
-2100367981738664537,Giày Adidas Chính Hãng - Galaxy 6 - Màu Xanh | JapanSport - IE8130,https://giaynhatchinhhang.vn/adidas-galaxy-6-ie8130,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/766a31a1-e9a5-44b3-9981-48fe39f750bb.jpg?v=1742966022987,980.000₫,1.800.000₫,Adidas,"['39', '42', '43']",https://bizweb.dktcdn.net/100/347/092/products/766a31a1-e9a5-44b3-9981-48fe39f750bb.jpg?v=1742966022987;https://bizweb.dktcdn.net/100/347/092/products/08809a9a-a814-4333-bcf3-79f1c8a69b95.jpg?v=1742966024350;https://bizweb.dktcdn.net/100/347/092/products/b31a4f66-44c2-485e-9eff-e35b3d3bf790.jpg?v=1742966025020;https://bizweb.dktcdn.net/100/347/092/products/bddde2db-3890-4be2-a85f-b72700b577b2.jpg?v=1742966025020;https://bizweb.dktcdn.net/100/347/092/products/cedd9481-c491-48b0-9ac5-1ece7e11972e.jpg?v=1742966025020;https://bizweb.dktcdn.net/100/347/092/products/9060102c-ca50-491f-a852-08bed7658974.jpg?v=1742966025020;https://bizweb.dktcdn.net/100/347/092/products/353bb07f-4122-4965-91b2-f5e32277c5eb.jpg?v=1742966024350;https://bizweb.dktcdn.net/100/347/092/products/d3e111e9-734d-4af9-87aa-64bc99635e40.jpg?v=1742966017323;https://bizweb.dktcdn.net/100/347/092/products/980bba88-1e2a-44f9-9589-8e7f3a0fec59.jpg?v=1742966019417,"Một đôi giày thể thao, thoải mái được làm một phần từ vật liệu tái chế.Buộc dây giày và đi. Đôi giày chạy bộ adidas này sẽ giúp bạn thoải mái, bất kể bạn chạy muộn đến đâu. Một đôi giày tuyệt vời để đi hàng ngày, chúng có phần trên bằng lưới nhẹ và thoáng khí giúp giữ cho đôi chân của bạn mát mẻ và đế giữa Cloudfoam tạo độ đàn hồi. Đế ngoài bằng cao su được thiết kế để giữ chắc trên mọi bề mặt, từ cỏ ướt đến đất sét chậm. Thay đổi kế hoạch của bạn mà không cần thay giày.;Được làm từ một loạt vật liệu tái chế, phần trên này có ít nhất 50% thành phần tái chế. Sản phẩm này chỉ là một trong những giải pháp của chúng tôi giúp chấm dứt rác thải nhựa.;THÔNG TIN SẢN PHẨM;Kiểu dáng vừa vặn;Khóa ren;Mặt trên bằng vải;Lót giày OrthoLite®;Đế giữa Cloudfoam;Lớp lót bằng vải;Trọng lượng: 320 gram (cỡ Anh 8.5);Độ dốc đế giữa: 10 mm (gót: 29 mm / bàn chân trước: 19 mm);Đế ngoài bằng cao su;Mặt trên chứa tối thiểu 50% thành phần tái chế;Màu sản phẩm: Xanh đậm / Xanh lá Spark / Đen Aurora;Mã sản phẩm: IE8130"
-597110339532606369,Giày Adidas Chính Hãng - Galaxy 7 - Màu Xanh | JapanSport - JI4601,https://giaynhatchinhhang.vn/adidas-galaxy-7-ji4601,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/5fc89ea1-647a-414d-8cb1-1d4ec57567c9.jpg?v=1742720241993,1.150.000₫,2.800.000₫,Adidas,"['39', '40', '40.5', '41', '42', '42.5', '43', '44', '44.5']",https://bizweb.dktcdn.net/100/347/092/products/5fc89ea1-647a-414d-8cb1-1d4ec57567c9.jpg?v=1742720241993;https://bizweb.dktcdn.net/100/347/092/products/15b3f25e-19d3-4f61-8bba-ffd5af4ccaf6.jpg?v=1742720243423;https://bizweb.dktcdn.net/100/347/092/products/55cc9909-15d8-4e9e-8bb5-9c08956ffb7a.jpg?v=1742720245113;https://bizweb.dktcdn.net/100/347/092/products/d436eb84-c55c-4ac0-96e8-021b8f838279.jpg?v=1742720246590;https://bizweb.dktcdn.net/100/347/092/products/bd42c6ac-0a8f-4fc2-af4a-3d7f4c5c026e.jpg?v=1742720247423,Đôi giày chạy bộ nâng đỡ cho cảm giác êm ái.;Mỗi buổi chạy đều là một hành trình khám phá. Hãy mang đôi giày chạy bộ adidas này vào và khai phá tiềm năng của bạn. Đế giữa Cloudfoam nâng niu từng sải bước giúp bạn luôn thoải mái trong quá trình rèn luyện sức bền. Thân giày bằng vải dệt bền bỉ cho cảm giác nâng đỡ từ buổi chạy đầu tiên cho tới 5K đầu tiên.;THÔNG TIN SẢN PHẨM;Dáng regular fit;Có dây giày;Thân giày bằng vải dệt;Lớp lót bằng vải dệt;Đế giữa Cloudfoam;Đế ngoài bằng chất liệu TPU;Trọng lượng: 319 g (size UK 8.5);Chênh lệch độ cao đế giữa: 6 mm (gót giày 35 mm / mũi giày 29 mm);Có chứa tối thiểu 20% thành phần tái chế;Màu sản phẩm: Xanh đậm / Bạc Halo / Xanh lam Lucid;Mã sản phẩm: JI4601
-1472746085677287757,Giày Adidas Nam Chính Hãng - VULCRAID3R SLIP ON - Đen | JapanSport FZ6459,https://giaynhatchinhhang.vn/adidas-vulcraid3r-slip-on-fz6459,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/adidas-vulcraid3r-slip-on-fz6459.jpg?v=1742557091000,830.000₫,1.650.000₫,Adidas,"['36', '36.5', '38']",https://bizweb.dktcdn.net/100/347/092/products/adidas-vulcraid3r-slip-on-fz6459.jpg?v=1742557091000;https://bizweb.dktcdn.net/100/347/092/products/411nbsnpt7l-ac-sy625.jpg?v=1742557091000;https://bizweb.dktcdn.net/100/347/092/products/416fjdrvoxl-ac-sy625.jpg?v=1742557091000;https://bizweb.dktcdn.net/100/347/092/products/51fkgbpbsml-ac-sy625.jpg?v=1742557091000;https://bizweb.dktcdn.net/100/347/092/products/51yz8q0aztl-ac-sy625.jpg?v=1742557091000,Giày Adidas Nam Chính Hãng - VULCRAID3R SLIP ON - Đen | JapanSport FZ6459;THÔNG TIN SẢN PHẨM;Loại vải: 100% Dệt;Chất liệu đế: Cao su;Chất liệu bên ngoài: Cao su;Kiểu đóng: Kéo vào
8678985773857672405,Giày Adidas Nam Chính Hãng - Galaxy 7 Running - Màu Đen | JapanSport ID8757,https://giaynhatchinhhang.vn/adidas-galaxy-7-running-id8757,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/galaxy-7-running-shoes-black-1.jpg?v=1742278358683,1.050.000₫,1.800.000₫,Adidas Japan,"['40', '40.5', '41', '42', '42.5', '43', '44']",https://bizweb.dktcdn.net/100/347/092/products/galaxy-7-running-shoes-black-1.jpg?v=1742278358683;https://bizweb.dktcdn.net/100/347/092/products/galaxy-7-running-shoes-black-2.jpg?v=1742278359683;https://bizweb.dktcdn.net/100/347/092/products/galaxy-7-running-shoes-black-3.jpg?v=1742278360463;https://bizweb.dktcdn.net/100/347/092/products/galaxy-7-running-shoes-black-4.jpg?v=1742278361460;https://bizweb.dktcdn.net/100/347/092/products/galaxy-7-running-shoes-black-5.jpg?v=1742278362247;https://bizweb.dktcdn.net/100/347/092/products/galaxy-7-running-shoes-black-6.jpg?v=1742278362863;https://bizweb.dktcdn.net/100/347/092/products/galaxy-7-running-shoes-black-7.jpg?v=1742278363867;https://bizweb.dktcdn.net/100/347/092/products/galaxy-7-running-shoes-black-8.jpg?v=1742278364550;https://bizweb.dktcdn.net/100/347/092/products/galaxy-7-running-shoes-black-9.jpg?v=1742278365557;https://bizweb.dktcdn.net/100/347/092/products/galaxy-7-running-shoes-black-10.jpg?v=1742278366387,Giày chạy bộ hỗ trợ với cảm giác đệm.;Mỗi lần chạy là một hành trình khám phá. Hãy xỏ chân vào đôi giày chạy bộ adidas này và khám phá tiềm năng của bạn. Đế giữa Cloudfoam đệm bước chạy của bạn để giữ cho bạn thoải mái khi bạn tăng sức bền. Thân giày bằng vải bền mang lại cảm giác hỗ trợ từ những vòng chạy đầu tiên đến 5K đầu tiên của bạn.;Chi tiết;Vừa vặn thông thường;Đóng ren;Phần trên bằng vải;Lớp lót dệt;Đế giữa Cloudfoam;Đế ngoài TPU;Trọng lượng: 319 g (kích thước UK 8.5);Độ cao đế giữa: 6 mm (gót chân 35 mm / bàn chân trước 29 mm);Màu sản phẩm: Đen lõi;Mã sản phẩm: ID8757
7364591273452625899,Giày Adidas Nam Chính Hãng -  Ultimashow - Đen | JapanSport FX3624,https://giaynhatchinhhang.vn/adidas-ultimashow-japansport-fx3624,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/564cb2df-afa1-4b15-a544-05d208044c00.jpg?v=1741928534517,1.000.000₫,1.800.000₫,Adidas Japan,"['40', '40.5', '41', '42', '42.5', '43', '44', '44.5']",https://bizweb.dktcdn.net/100/347/092/products/564cb2df-afa1-4b15-a544-05d208044c00.jpg?v=1741928534517;https://bizweb.dktcdn.net/100/347/092/products/a4cf8ab9-c762-4285-92ef-c42c0fe8c428.jpg?v=1741928536490;https://bizweb.dktcdn.net/100/347/092/products/4c5d5f3a-ed30-4854-9e18-e7046fe5bf13.jpg?v=1741928542223;https://bizweb.dktcdn.net/100/347/092/products/d7c9afb2-22ad-4649-99c7-42b5bb02d7a6.jpg?v=1741928542223;https://bizweb.dktcdn.net/100/347/092/products/7826f3ec-6394-47d7-98aa-6691403da126.jpg?v=1741928542223;https://bizweb.dktcdn.net/100/347/092/products/362b45aa-313e-42b9-bac4-7ecd039e717a.jpg?v=1741928549497;https://bizweb.dktcdn.net/100/347/092/products/4a3da179-4028-4e88-b444-df75b0f83732.jpg?v=1741928549497;https://bizweb.dktcdn.net/100/347/092/products/a2e15cb7-d3ba-43ea-8490-97a81012d2c8.jpg?v=1741928547190;https://bizweb.dktcdn.net/100/347/092/products/4fdf8731-fbda-415c-8af9-124ca46faacd.jpg?v=1741928547190,"Đôi giày chạy bộ cho tốc độ và sự ổn định.;Loại bỏ mọi tạp âm. Khi gắng sức, bạn chỉ có thể tập trung vào chuyển động và hơi thở của mình. Bạn đang nỗ lực. Mọi thứ còn lại đều không còn quan trọng. Dù nhanh. Hay chậm. Miễn là bạn chuyển động. Và hãy chuyển động với đôi giày chạy bộ adidas này. Giày có thiết kế siêu nhẹ, êm ái và sẵn sàng đồng hành cùng bạn.;Chi tiết;Dáng regular fit;Có dây giày;Thân giày bằng vải dệt;Cảm giác vững chãi;Giày chạy bộ;Lớp lót bằng vải dệt và đế giữa bằng chất liệu EVA;Đệm gót bằng TPU tạo độ vừa vặn với đế ngoài bằng cao su;Màu sản phẩm: Đen lõi / Trắng mây;Mã sản phẩm: FX3624"
